term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
bits,-1.7734063946355059e-06,-1.350699387105865e-06,-1.3874610187305919e-06,-1.6765016320180856e-06,-1.0573315706444224e-06,-2.1453576376635434e-06,1.0957240490596557e-06,7.022997183232387e-07,-2.8585786206955093e-06,-2.7202360091875016e-06
bitten,-1.5561032541937968e-05,-1.0675180997219788e-05,-1.5877499184985032e-05,1.9806619245805054e-05,3.1090081123900604e-06,-9.625615820950085e-06,7.82228163716995e-06,3.092254062324944e-06,-2.141424159314804e-05,-2.6096178053054792e-05
bitter,-9.203762053580036e-06,-7.1765117212468655e-06,-7.885632661629831e-06,-1.0811595095172528e-05,-7.363990991462725e-06,-8.375418417765735e-07,6.239004765343716e-06,-2.142127348174847e-06,-8.482442754964185e-06,-1.4287547137800858e-05
bitters,-3.3843724968625543e-06,-2.5185092339565344e-06,-2.564116633013065e-06,-3.0703905650808606e-06,-1.8857060664609259e-06,-3.564956734832152e-06,2.4031333818867624e-06,1.3843205535571693e-06,-5.100813182337093e-06,-4.27434823740563e-06
bittersweet,-5.361371641188911e-07,-1.56373106052764e-06,-1.7734757539287865e-06,-2.1301202233365617e-06,-1.4103822268614452e-06,-2.8421098673835198e-06,-4.237541266489541e-06,-6.2459688454479e-07,8.006259618425887e-07,-2.4584432103656488e-06
bitttch,-2.7966361806324036e-05,-2.020247570895286e-05,-2.060928498602652e-05,-2.616809024973713e-05,-1.4244622048606104e-05,-2.924842485248165e-05,1.7480661260232716e-05,1.0596492363714417e-05,-3.776046820072217e-05,-3.560528463122874e-05
biz,-1.0821612662270892e-06,-3.882145296180133e-06,-4.347742134641194e-06,-7.949777234845534e-06,-5.489019282999237e-06,1.0697653079733136e-06,4.299067702381407e-06,2.551007091127634e-06,-1.1066464944087857e-05,8.851740278688768e-08
bizarre,-9.808609940109269e-06,-8.2843945643451e-06,-1.296434791347155e-05,3.48258555378909e-05,9.464538191361603e-06,-1.8254612521957806e-06,-3.5565874426788453e-05,-7.307879495325377e-06,2.0325008293282208e-05,-6.237649295688843e-06
bjorn,-7.004496646120809e-07,-5.246549031590096e-07,-5.694880413035093e-07,-6.818385236573316e-07,-4.1915571342806024e-07,-8.135893411359014e-07,4.0851703238446125e-07,2.8426334140011393e-07,-1.1102599728639501e-06,-1.1219672262974116e-06
blaaaack,-7.370667576050968e-07,-5.614943336907506e-07,-5.95953589779034e-07,-6.997129496568009e-07,-4.444018318422649e-07,-8.835085406818602e-07,4.772579264322169e-07,2.6950205315269405e-07,-1.2201861629006222e-06,-1.1256019180948258e-06
blabbering,-5.7687015647812825e-06,-4.707828134329632e-06,-5.420350657444152e-06,-7.785391753561525e-06,-4.986447976740645e-06,-9.530131898776511e-06,-4.712100094262987e-05,-1.0308355249252722e-05,3.0030198058788722e-05,1.0438840202668958e-06
black,-0.0001649209870202485,-0.00012768005175771945,-0.0001318324382781346,-0.00012575194585156104,-9.120633667092005e-05,-0.00014861896312958815,4.265648101315848e-05,2.3412135407126604e-05,-0.00018222823397809573,-0.00018374292790333666
blackberries,-1.0645809488281368e-06,-7.957996909404351e-07,-8.276685237013025e-07,-1.0211239577166268e-06,-6.225612663115068e-07,-1.2836113651545104e-06,5.65788614288183e-07,3.8641318404010546e-07,-1.6434784922836234e-06,-1.7219270248564185e-06
blackberry,-2.2134970522478662e-05,-1.6930278013774185e-05,-1.787480224403718e-05,-2.3736720200975017e-05,-1.5592716077712174e-05,-1.4568175105071524e-05,1.0315116532851708e-06,6.029300107854838e-06,-2.593666540086015e-05,-3.173270885620844e-05
blackberrys,-1.5262086063557451e-06,-1.2599718470393013e-06,-2.0074014339536194e-06,6.8557482511068186e-06,2.122588758860748e-06,4.229435528106667e-07,5.005828527925507e-07,3.6225162554409264e-07,-1.3161704461451246e-06,-1.8968196517159245e-06
blackeyed,-6.099355550201726e-07,-4.81024948901908e-07,5.14222437354754e-07,-4.7081099612752037e-07,-3.0117670924376473e-07,-6.256468977613561e-07,3.5579793281441605e-07,1.911110150893376e-07,-8.797459920518889e-07,-8.285171191781986e-07
blackface,-1.1712192616300085e-06,-8.697262658917352e-07,-8.941108200797264e-07,-1.0575413317160138e-06,-6.580624944103623e-07,-1.232390189341588e-06,8.423105380264109e-07,4.7278665044561907e-07,-1.7837443999392534e-06,-1.2368430746670606e-06
blackmail,-8.524862080038487e-06,-6.946385191916089e-06,-1.1225393726011551e-05,3.9132335631036436e-05,1.209110646693448e-05,2.537108535856713e-06,1.9083878651610656e-06,1.73151169587186e-06,-6.656165292302881e-06,-8.66036108905954e-06
blackmailed,-2.2509208791928677e-06,-1.703132981752769e-06,-1.792696069799722e-06,-2.138419753787264e-06,-1.3401036625313442e-06,-2.5574988825776765e-06,1.3788393129642368e-06,9.62068959308016e-07,-3.5393487931263803e-06,-3.5792252873711257e-06
blackmailing,-1.0601211414678352e-05,-8.108449032833819e-06,-8.460653344122268e-06,-1.0389030007805948e-05,-6.260883369030869e-06,-1.2643922584566097e-05,7.1252668253715896e-06,4.2611314067078616e-06,-1.7581150960556755e-05,-1.671848036502856e-05
blacks,-1.8244780687237796e-06,-1.3778699116837478e-06,-1.4429676722843285e-06,-1.6289220867060304e-06,-1.0317648514161008e-06,-2.0401273817530113e-06,9.628121419996088e-07,6.782463372618315e-07,-2.743930277955119e-06,-2.630369392934492e-06
blackula,-2.7966361798224626e-05,-2.0202475703574897e-05,-2.060928527454484e-05,-2.616809037070939e-05,-1.4244621812043488e-05,-2.9248424033781648e-05,1.748065322746572e-05,1.059648283042939e-05,-3.7760471025758115e-05,-3.560531131911559e-05
bladder,-1.408067600266975e-05,-1.0713058443737135e-05,-1.149276842855738e-05,-1.2450703591354108e-05,-8.030456475340053e-06,-1.6749166315867415e-05,5.915370238373342e-06,5.154732762259552e-06,-2.113913163004831e-05,-1.914742511334321e-05
bladdybludablahblah,8.22387753461379e-06,-1.6077335436387824e-06,1.2061987561218527e-05,-4.970294891149035e-07,-5.322866227148648e-07,-1.5151248476150564e-06,9.811300401374967e-07,7.421669656566693e-07,-2.9202266340639267e-06,-3.7543435654451935e-06
blade,-2.6219156460707946e-06,-1.9673846428527974e-06,-2.1003778807220508e-06,-2.5824047035971576e-06,-1.5464522968358185e-06,-3.1119830718644273e-06,1.4687604562563132e-06,9.656092905367723e-07,-4.041956384678014e-06,-2.7136297462082137e-06
blades,-3.834964196318904e-06,-3.0049920135870702e-06,-3.701056900672531e-06,2.661884872012511e-06,-3.4779032503341276e-08,-2.8517108473699995e-06,6.167971811455731e-07,9.865990302981879e-07,-4.36715989685678e-06,-4.9560388965250555e-06
blah,-8.584748338424633e-05,-8.304052373885127e-05,-7.818677890470519e-05,-8.77997981987396e-06,-2.8589228176142945e-05,-9.191120361238696e-05,6.665227151562027e-05,3.876370330872025e-05,-0.00014684519042232054,-0.0001346659370062564
blahdiblah,-2.7966361805818273e-05,-2.02024757086569e-05,-2.060928525866575e-05,-2.6168090423532398e-05,-1.4244621981043812e-05,-2.9248424740137486e-05,1.748065246205888e-05,1.0596487727462246e-05,-3.776046547985814e-05,-3.560529400691222e-05
blahdy,-3.4911295943015436e-06,-2.6031586809158675e-06,-2.7307159013596823e-06,-3.0924826785230844e-06,-1.944362530675199e-06,-3.913194264727729e-06,1.8836857324959407e-06,1.402265206886743e-06,-5.071275495176305e-06,-4.904538897168115e-06
blair,-1.6368238465629885e-06,-1.313799697895772e-06,-1.5586122634987232e-06,-2.035507881696664e-06,-1.315217402158236e-06,-2.7306973081298005e-06,6.1078232372691e-06,-1.1480526287045794e-05,1.0419550343216103e-05,-1.3217249624575326e-06
blake,-9.666564528648338e-06,-7.513581593614e-06,-8.3805958888248e-06,-7.452395775158195e-07,-2.843088033519154e-06,-7.537056726179998e-06,5.884098929891615e-06,3.800373915659303e-06,-1.4696095905379319e-05,-5.092494586289186e-06
blakes,-1.1313883159697925e-06,-8.516088376210968e-07,-8.82056724246382e-07,-1.129901605255867e-06,-6.897583942259077e-07,-1.2513988428550514e-06,5.627145456694066e-07,4.6561240619978367e-07,-1.6361555041388876e-06,-1.6887973564691777e-06
blame,-7.183740860985131e-06,-1.2970374196555853e-05,-1.5180147192419073e-05,-1.9873943350100984e-05,-1.3072603131623794e-05,-2.4742456240648808e-05,9.378378700109592e-06,6.930874070338495e-06,-3.2269791768228454e-05,-3.5349227369352766e-05
blamed,-7.232973999180571e-06,-5.40985885466471e-06,-5.743527196486473e-06,-7.233860551040625e-06,-4.374193585869208e-06,-7.658229728302987e-06,4.511441822225527e-06,3.6270099239531508e-06,-1.0597626226821438e-05,-1.1180702970358671e-05
blaming,-3.888824104019941e-06,-2.9729649673985805e-06,-3.2791805426448536e-06,-3.511142313576575e-06,-2.373111950574075e-06,-4.933028168278171e-06,-9.177097652224649e-07,8.293185409545829e-07,-4.193604527741037e-06,-6.1300017851940804e-06
blan,-5.720341337401618e-06,-4.357999736107166e-06,-4.856479777340912e-06,-5.582758001763676e-06,-3.55070986045319e-06,-7.390214938390727e-06,2.896230945626982e-06,2.0805072521555054e-06,-9.663938069028887e-06,-9.875410170148659e-06
bland,2.998426519977637e-05,-2.2861016609933745e-06,-3.675987377384603e-06,-4.426121400524694e-06,-3.0309007149611053e-06,-6.150633803155993e-06,1.2918243870849355e-06,1.5871969555579572e-06,-7.656478780851182e-06,-1.02935955295583e-05
blank,-2.1093635427672437e-05,-1.558520745877188e-05,7.613194195874809e-06,-1.3889363206599005e-05,-1.0568263007034907e-05,-2.2680433161492064e-05,-2.042451888382722e-06,-1.3458229196142115e-06,-1.4435768304816594e-05,4.756446488434068e-06
blanket,2.002420828213876e-05,-2.047951754357437e-05,-2.364714264633181e-05,-2.4997099806739155e-05,-1.660364937383042e-05,-2.9911588071220808e-05,1.3941032332049875e-05,1.0825531929226686e-05,-4.4051187596363596e-05,-4.734517476818826e-05
blankets,-2.4212835026735857e-06,-8.340919229385537e-06,-9.692527080968674e-06,-1.2144953617554237e-05,-7.85157356664214e-06,-1.5225402496531756e-05,-3.142847220549526e-05,-5.086865184776727e-06,1.1768989463460096e-05,-9.669609491726657e-06
blanking,-2.1270814633689253e-06,-1.6320035989489341e-06,-1.8000190950813535e-06,-2.2438911587790883e-06,-1.4275058248275034e-06,-2.7573389049008326e-06,-3.3342931149105013e-06,-2.9365603355600715e-07,1.7555503676793138e-07,-2.4640992008493715e-06
blankly,-6.3334089542647e-06,-4.851179772906739e-06,-2.8296788209100387e-06,-5.687707726278532e-06,-3.8486382458464676e-06,-5.706943863082995e-06,1.9649616815157754e-06,3.52533461574266e-06,-7.845494523361488e-06,-1.0861361848098348e-05
blaring,-2.701999010982306e-06,-2.062221959334389e-06,-2.2856605825242947e-06,-2.747100005725602e-06,-1.7735315599783915e-06,-3.440262179190226e-06,-3.7097335460460186e-06,-2.2526143058220295e-07,-1.7341324260318923e-07,-3.138320156310123e-06
blasend,-1.3657833512357072e-06,-9.962669889972678e-07,-1.0161133305432054e-06,-1.2363926850960912e-06,-7.211248037985299e-07,-1.4090907926769797e-06,9.192621972618204e-07,5.356199387790002e-07,-1.929810007565018e-06,-1.629369264614321e-06
blast,-1.3396042016982153e-05,-7.366335370280188e-06,-9.529370469581344e-06,-6.801549476381467e-06,-5.755455852854248e-06,-1.419712065298664e-05,2.7346228290783863e-06,3.928154564799663e-06,-1.6163698266643743e-05,-1.5873259068238916e-05
blasted,-1.2608146737962525e-06,-9.879923912369165e-07,-1.3150282186643864e-06,2.0376337554398137e-06,4.2882294531233354e-07,-5.218293895843631e-07,5.350534489766854e-07,3.874678770829898e-07,-1.5278892688103065e-06,-1.3196712034800514e-06
blaster,-5.035964623112318e-06,-4.05859719833458e-06,-4.852028007546075e-06,-3.0724182409411177e-06,-3.0335576721577864e-06,-1.332897103546257e-06,-2.3245950549967265e-05,-4.904070271167226e-06,1.3454696593275636e-05,-2.0852319701794817e-06
blasting,-3.6536846858678396e-06,-2.9960607459921003e-06,9.49037060824524e-06,-2.072401419179748e-06,-1.3888210078808605e-06,-3.1602164810499053e-06,1.6215543868826418e-06,1.113088275816779e-06,-4.636740583944562e-06,-4.971854320336319e-06
blatant,-3.341125800511694e-06,-2.6139610039307507e-06,-2.758502142149048e-06,-3.3047320682448367e-06,-2.1742702795419066e-06,-4.018234281137731e-06,1.3685515898938677e-06,1.202986237400657e-06,-5.243995899946004e-06,-4.674362288930009e-06
blathering,-1.3754345271739086e-06,-1.0821434352900153e-06,-1.4444393347062112e-06,2.222442147262731e-06,4.3464041859825753e-07,-6.979434532828075e-07,4.0899489128694635e-07,3.690561125863748e-07,-1.6435230242676848e-06,-2.0111203533649845e-06
blatt,-5.650093102017413e-07,-4.2344687363183976e-07,-4.452445539173493e-07,-5.277225427849956e-07,-3.310237670712841e-07,-6.405479798034163e-07,3.3736079369011926e-07,2.2058085409517083e-07,-8.748649137049518e-07,-8.047066208943759e-07
blazer,-3.793215052373318e-06,-2.9953706280281193e-06,-3.5819310347054498e-06,-2.815792700347987e-06,-3.008378889398955e-06,8.50053906816353e-06,1.0690102503976385e-06,9.011475982808847e-07,-4.134249126300131e-06,-4.6598753335997665e-06
ble,-6.639257139354644e-06,-4.853908211055305e-06,-5.268528659330127e-06,-6.490568665169911e-06,-3.9574474080104766e-06,-8.044509791969111e-06,2.3394457579922185e-06,1.989189632209306e-06,-9.326961085428906e-06,-1.0228865461489659e-05
bleagh,-2.9428931982277747e-06,-2.1661080616415807e-06,-2.2151282326940504e-06,-2.668610960645103e-06,-1.5996297319523726e-06,-3.0586627734961724e-06,2.0583345015131672e-06,1.1918665739813077e-06,-4.313003131148816e-06,-3.4905380636817785e-06
bleak,-1.1861822401176649e-06,-8.795141397745297e-07,-9.305391832112815e-07,-1.144879877835229e-06,-6.860116164371738e-07,-1.3701710211697196e-06,6.199504275230507e-07,4.4346907369339283e-07,-1.7715088150234283e-06,-1.7602175381712849e-06
blech,-3.8181465528435956e-05,-2.7670205757534536e-05,-2.830511297053891e-05,-3.58356355515025e-05,-1.967110750928696e-05,-4.03179899783882e-05,2.3838736305014966e-05,1.4475650980084416e-05,-5.2292325840806275e-05,-4.415561768935202e-05
blee,-1.3266729365720386e-06,-1.078298590334471e-06,3.208155222639722e-06,-7.552608332398334e-07,-5.259169137983549e-07,-1.0906443617141092e-06,5.327896638588097e-07,3.784920343727316e-07,-1.5814045686837052e-06,-1.653761807090666e-06
bleed,-4.804024054107276e-07,-3.76807131166185e-07,-4.4206033814170325e-07,5.5381525126847316e-08,-1.1105079247688212e-07,-4.5112442331986e-07,3.2382761458864685e-07,2.0248951866926319e-07,-7.861889295207444e-07,-9.321165406434606e-09
bleeding,-7.5283634374416676e-06,-5.676183989065739e-06,-5.8053257699919085e-06,-7.4030935225154605e-06,-4.583644354908134e-06,-8.775975654532445e-06,2.1403470041597863e-06,2.4409149529457163e-06,-1.0202696474071322e-05,-1.1671702074104515e-05
bleep,-2.3910334705032302e-05,-6.814635745004246e-05,-7.03160072348436e-05,-8.571978522551192e-05,-6.125043201534739e-05,-6.411264526102176e-05,-3.642753198579265e-05,2.396676614603228e-06,-5.8453550478661865e-05,4.9724041618702734e-05
blegh,-2.216678028473107e-06,-1.79198243949196e-06,-2.2536164371804165e-06,1.6198252413288484e-06,-5.645176833271703e-08,-1.8448826399414103e-06,3.886259171002468e-06,7.4570923401681325e-06,1.8031396753558438e-06,2.80567069138789e-06
bleh,-1.1681565065230227e-05,-8.802538200827427e-06,-9.329970843245202e-06,-1.0987536054183682e-05,-7.107030635090582e-06,-1.3435534851075768e-05,6.671531843995587e-06,4.766731031390553e-06,-1.8685000479878525e-05,-1.8894853670854965e-05
blend,-6.522159299025836e-06,-5.047253458222527e-06,-5.48032012247094e-06,-7.530707782281179e-06,-4.841518649461689e-06,-5.261256332239755e-06,-1.0002165997786834e-05,-8.105587253927616e-07,4.17636124577748e-07,-8.018510524079393e-06
blended,-1.545844504684952e-06,-1.152723359271733e-06,-1.2137078206575696e-06,-1.4380529898539654e-06,-8.94499360109328e-07,-1.766378871936858e-06,9.225979427193993e-07,5.983598503321039e-07,-2.3953589469597564e-06,-2.2825183946813726e-06
blending,-4.94979605365338e-06,-3.785895827121129e-06,-4.048023192246214e-06,-4.555942292707024e-06,-2.9286348977042046e-06,-6.203738868345607e-06,3.3545457075999015e-06,2.1728928872464715e-06,-8.74293883872864e-06,-8.611131736552933e-06
bless,-2.14665012721262e-05,-1.6208055613912535e-05,-1.7089542963209565e-05,-1.5235237329416003e-05,-1.1276303563909e-05,-2.3829465244887715e-05,9.942373540234764e-06,9.31159550480846e-06,-2.9760511209045357e-05,-2.835641903328358e-05
blessed,-3.102853521303887e-06,-2.375648206375943e-06,-2.450724966737373e-06,-3.0287596013748976e-06,-1.922610288142557e-06,-3.5779625526828966e-06,2.012810156765762e-06,1.1860044047096392e-06,-5.0576201323405024e-06,-3.071483154757869e-06
blesseth,-2.244050022449173e-06,-1.68055723203751e-06,-1.8419173903684162e-06,-2.2082711237191814e-06,-1.363835940520031e-06,-2.7738346180156744e-06,1.241040603122464e-06,7.726432036863693e-07,-3.581709435506872e-06,-3.7363018959139184e-06
blessing,-1.625067558136148e-06,-1.243048010529772e-06,-1.2884594828147358e-06,-1.524353699240269e-06,-9.890071913331716e-07,-1.9230160208866336e-06,9.480505038100642e-07,6.384664230486877e-07,-2.6337465649101926e-06,-2.443728761822695e-06
bleu,-5.857187917892828e-07,-4.4323953959647474e-07,-4.6069656591468004e-07,-5.725199188628816e-07,-3.492795458182853e-07,-6.958304932786548e-07,3.6856773746434534e-07,2.1402357444764066e-07,-9.275069804412233e-07,-9.061537603264754e-07
blew,-1.066445015040239e-05,-1.3276091963721848e-05,-1.4443563511156934e-05,-1.590712742206619e-05,-1.055003481125979e-05,-2.0368227811521263e-05,9.798064170720316e-06,7.489701086576667e-06,-2.867948846223128e-05,-2.6919749181652226e-05
blind,-1.3966301728325374e-05,-2.3517688673821202e-05,-2.2643000666871228e-05,-3.0623637966714505e-05,-2.0110614132427288e-05,-3.727037042795474e-05,-1.1766350579974176e-06,9.401112275626498e-06,-3.703364979469448e-05,-5.005873528555161e-05
blinded,-1.2078202021026412e-06,-9.575423767290213e-07,2.4549019716565937e-06,-7.447087033688814e-07,-5.165854437484844e-07,-1.09919790335268e-06,6.157385088174594e-07,4.049922653848441e-07,-1.6859005648562361e-06,-1.7295788371935385e-06
blindfold,-1.0415117030731737e-05,-8.103479677139931e-06,-8.422388683065746e-06,-2.5661657774013644e-06,-3.757910301363149e-06,-1.018239207714375e-05,5.876296970012769e-06,3.969191903956614e-06,-1.613818946848046e-05,-2.964801319254387e-06
blindfolded,-4.715026441078682e-06,-3.859176724959686e-06,-5.559768130338309e-06,1.45681833425516e-05,3.970696668074247e-06,-2.0178006408525918e-07,2.992599843162423e-07,1.2479001045134014e-06,-3.7646186062140243e-06,-6.518645731842497e-06
blindfolds,-2.2726504915113364e-06,-1.7363778844679226e-06,-1.8625473339983592e-06,-2.378425010742759e-06,-1.4891591003096197e-06,-2.9423907294804944e-06,7.830729068506636e-06,-6.670445225548999e-06,3.1529216068590195e-06,-3.0253544212731724e-06
blindguy,-3.723975243001115e-06,-2.797701593775146e-06,-2.8493256773756543e-06,-3.3814261869408912e-06,-2.199820726905563e-06,-3.6916634909227997e-06,2.874213342026393e-06,1.7263503361253384e-06,-5.775214586370709e-06,-4.3471534839674535e-06
