season,episode,scene,line,term_str,n,tfidf,max_pos,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment
7,1,20,38492,pretty,1,0.1005409808127983,RB,0,1,0,0,1,0,0,1,1
7,1,21,38497,bad,1,0.21341730558658345,JJ,1,0,1,1,0,1,0,0,-1
7,1,21,38503,hilarious,1,0.571417923949525,JJ,0,0,0,0,1,0,1,0,1
7,1,21,38503,hostile,1,0.6971420576069579,JJ,1,0,1,1,0,0,0,0,-1
7,1,21,38512,nepotism,1,0.924699008787507,NN,1,0,1,0,0,1,0,0,-1
7,1,21,38512,special,1,0.6059416945525297,JJ,0,0,0,0,1,0,0,0,1
7,1,21,38513,beautiful,1,0.4090963823740546,JJ,0,0,0,0,1,0,0,0,1
7,1,21,38514,level,1,1.3426502643584548,NN,0,0,0,0,0,0,0,1,1
7,1,21,38515,murderer,1,0.26980551115598495,NN,1,0,1,1,0,1,0,0,-1
7,1,21,38515,safe,1,0.22359831806720543,JJ,0,0,0,0,1,0,0,1,1
7,1,22,38517,loving,1,0.4596686486361225,VBG,0,0,0,0,1,0,0,1,1
7,1,22,38517,nepotism,1,0.513721671548615,NN,1,0,1,0,0,1,0,0,-1
7,1,22,38517,row,1,0.4333540789026034,NN,1,0,0,0,0,0,0,0,-1
7,1,23,38518,god,1,0.34355470025718815,NNP,0,1,0,1,1,0,0,1,1
7,1,23,38518,hire,1,0.5681460523354378,VB,0,1,0,0,1,0,0,1,1
7,1,23,38519,argument,1,2.145080855302101,NN,1,0,0,0,0,0,0,0,-1
7,1,23,38521,god,1,0.5621804186026715,NNP,0,1,0,1,1,0,0,1,1
7,1,23,38522,god,1,0.34355470025718815,NNP,0,1,0,1,1,0,0,1,1
7,1,23,38523,terrible,1,0.6858683708789024,JJ,1,0,1,1,0,1,0,0,-1
7,1,23,38524,bad,2,0.33952753161501914,JJ,1,0,1,1,0,1,0,0,-1
7,1,23,38524,nepotism,1,0.3152382984502865,NN,1,0,1,0,0,1,0,0,-1
7,1,23,38524,punished,1,0.3079217508392101,VBN,1,1,1,1,0,1,0,0,-1
7,1,23,38525,level,1,0.39782230055065326,NN,0,0,0,0,0,0,0,1,1
7,1,23,38527,ruined,1,0.1256576063516146,VBN,1,0,1,1,0,1,0,0,-1
7,1,23,38527,treat,2,0.21689694819115224,NN,1,1,1,1,1,1,1,1,0
7,1,23,38528,cream,1,2.5222813545719864,NN,0,1,0,0,1,0,1,0,1
7,1,23,38530,cream,2,1.8343864396887175,NN,0,1,0,0,1,0,1,0,1
7,1,23,38530,real,1,0.6821966288697082,JJ,0,0,0,0,0,0,0,1,1
7,1,23,38530,wait,1,0.6235688978535775,NN,0,1,0,0,0,0,0,0,-1
7,1,23,38533,cream,1,0.7760865706375343,NN,0,1,0,0,1,0,1,0,1
7,1,23,38533,favorite,1,0.7177943323618904,JJ,0,0,0,0,1,0,0,1,1
7,1,23,38534,cream,1,2.017825083657589,NN,0,1,0,0,1,0,1,0,1
7,1,24,38536,food,1,0.7058004746275351,NN,0,0,0,0,1,0,0,1,1
7,1,25,38538,horrible,1,0.22924213955855485,JJ,1,0,1,1,0,0,0,0,-1
7,1,25,38538,monster,1,0.22725842093417514,NN,0,0,0,1,0,0,0,0,-1
7,1,25,38538,prank,1,0.24156633626250235,NN,0,0,0,0,0,0,1,0,-1
7,1,25,38538,upset,1,0.22662355088535802,JJ,1,0,0,0,0,1,0,0,-1
7,1,26,38539,found,1,0.33699848750132455,VBD,0,0,0,0,1,0,0,1,1
7,1,26,38542,store,1,0.7277764765903773,NN,0,1,0,0,0,0,0,0,1
7,1,26,38543,store,1,0.2782674763433795,NN,0,1,0,0,0,0,0,0,1
7,1,26,38544,disgusting,1,0.4446360409581687,VBG,1,0,1,1,0,0,0,0,-1
7,1,26,38544,witch,2,1.1191726201576178,NN,1,0,1,1,0,0,0,0,-1
7,1,26,38546,damn,1,0.8661031766183657,NN,1,0,1,0,0,0,0,0,-1
7,1,26,38550,wait,1,2.286419292129784,NN,0,1,0,0,0,0,0,0,-1
7,1,26,38552,committed,1,1.0052608508129168,VBN,0,0,0,0,0,0,0,1,1
7,1,26,38554,lost,1,0.5523163831421972,VBD,0,0,0,0,0,1,0,0,-1
7,1,27,38558,problem,1,1.1836460901559214,NN,0,0,0,1,0,1,0,0,-1
7,1,27,38559,happy,1,0.6054219332163543,JJ,0,1,0,0,1,0,0,1,1
7,1,27,38560,accountable,1,0.7815013312406734,JJ,0,0,0,0,0,0,0,1,1
7,1,27,38560,guilty,1,0.68367985990406,JJ,1,0,0,0,0,1,0,0,-1
7,1,27,38561,boy,1,0.3214328718653286,NN,0,0,1,0,0,0,0,0,-1
7,1,27,38561,lower,1,0.3933037191673226,JJR,0,0,0,0,0,1,0,0,-1
7,1,27,38561,wan,1,0.271896331754284,VBP,0,0,0,1,0,1,0,0,-1
7,1,27,38562,facts,1,1.709084933743441,NNS,0,0,0,0,0,0,0,1,1
7,1,27,38564,love,1,2.1208968305379696,VBP,0,0,0,0,1,0,0,0,1
7,1,27,38565,god,1,0.7729980755786734,NNP,0,1,0,1,1,0,0,1,1
7,1,27,38567,swim,1,0.32730617473784074,VB,0,1,0,1,1,0,0,0,1
7,1,27,38569,accountable,1,0.4151725822216078,JJ,0,0,0,0,0,0,0,1,1
7,1,27,38570,tree,1,0.8596580233445806,NN,1,1,1,0,1,0,1,1,1
7,1,27,38571,deal,1,0.31896370399141755,NN,0,1,0,0,1,0,1,1,1
7,1,29,38579,weird,1,0.4281987111361456,JJ,0,0,1,0,0,0,0,0,-1
7,1,29,38581,emergency,1,0.26859766187036666,NN,0,0,0,1,0,1,1,0,-1
7,1,29,38581,god,1,0.15082889279583872,NNP,0,1,0,1,1,0,0,1,1
7,1,29,38583,immediately,1,0.9802747536874789,RB,0,1,0,0,0,0,0,0,0
7,1,29,38583,pry,1,1.2986838755537682,JJ,1,1,0,0,0,0,0,1,-1
7,1,29,38585,pry,1,1.0203944736493893,JJ,1,1,0,0,0,0,0,1,-1
7,1,29,38585,talons,1,1.1336060808437576,NNS,1,0,0,1,0,0,0,0,-1
7,1,29,38586,god,1,1.0306641007715645,NNP,0,1,0,1,1,0,0,1,1
7,1,30,38591,laser,2,0.4596601832790216,NN,0,0,0,0,0,0,0,1,1
7,1,30,38599,good,1,0.3071772015177645,JJ,0,1,0,0,1,0,1,1,1
7,1,30,38600,god,1,0.36376380027231686,NNP,0,1,0,1,1,0,0,1,1
7,1,30,38605,count,1,0.989320520831269,VB,0,0,0,0,0,0,0,1,1
7,1,30,38611,professional,1,0.5006158631997392,JJ,0,0,0,0,0,0,0,1,1
7,1,30,38614,hell,1,1.7170165825900714,NN,1,0,1,1,0,1,0,0,-1
7,1,30,38617,crying,1,0.3485575375250114,VBG,0,0,0,0,0,1,0,0,-1
7,1,30,38617,good,1,0.18203093423274933,JJ,0,1,0,0,1,0,1,1,1
7,1,30,38617,punishment,1,0.464761371737972,NN,1,0,1,1,0,0,0,0,-1
7,1,30,38619,justice,1,6.274278518462622,NN,0,0,0,0,0,0,0,1,1
7,1,31,38623,finally,1,0.3615540990753495,RB,0,1,1,0,1,0,1,1,1
7,1,31,38623,white,3,1.0589594587697757,JJ,0,1,0,0,1,0,0,1,1
7,1,33,38640,good,1,0.546092802698248,JJ,0,1,0,0,1,0,1,1,1
7,1,33,38640,pretty,1,0.8266702866830081,RB,0,1,0,0,1,0,0,1,1
7,1,35,38643,sick,1,0.11943456769403805,JJ,0,0,1,0,0,1,0,0,-1
7,1,37,38645,lawsuit,1,0.501798408775009,NN,1,0,1,1,0,1,1,0,-1
7,1,37,38645,legal,1,0.4364082329837876,JJ,0,0,0,0,0,0,0,1,1
7,1,37,38645,outburst,1,0.550758708585652,JJ,1,0,0,1,1,1,1,0,0
7,1,37,38646,robbery,1,1.1438834716778927,NN,1,0,1,1,0,1,0,0,-1
7,1,37,38647,good,1,0.7021193177548902,JJ,0,1,0,0,1,0,1,1,1
7,1,37,38650,wait,1,1.714814469097338,NN,0,1,0,0,0,0,0,0,-1
7,1,37,38653,termination,2,2.2580928394875404,NN,0,0,0,0,0,1,0,0,-1
7,2,1,38654,late,1,1.5020840227808387,JJ,0,0,0,0,0,1,0,0,-1
7,2,1,38656,center,1,0.4726297883396785,NN,0,0,0,0,0,0,0,1,1
7,2,2,38658,center,1,0.21314676729044324,NN,0,0,0,0,0,0,0,1,1
7,2,2,38658,evil,1,0.22942274765431947,JJ,1,0,1,1,0,1,0,0,-1
7,2,2,38658,good,1,0.09636931812322024,JJ,0,1,0,0,1,0,1,1,1
7,2,2,38658,laugh,1,0.1732757280446109,IN,0,0,0,0,1,0,1,0,1
7,2,2,38658,laughing,1,0.16202264349143128,VBG,0,0,0,0,1,0,0,0,1
7,2,3,38659,center,1,0.9882259210738733,NN,0,0,0,0,0,0,0,1,1
7,2,3,38665,wait,1,1.143209646064892,NN,0,1,0,0,0,0,0,0,-1
7,2,3,38670,found,1,0.3129271669655156,VBD,0,0,0,0,1,0,0,1,1
7,2,3,38670,magical,1,0.4387686653961232,JJ,0,1,0,0,1,0,1,0,1
7,2,3,38672,child,1,0.36557352340046684,NN,0,1,0,0,1,0,0,0,1
7,2,3,38676,fully,1,0.5696949779144803,RB,0,0,0,0,0,0,0,1,1
7,2,3,38676,success,1,0.5268157242740477,NN,0,1,0,0,1,0,0,0,1
7,2,3,38678,escape,1,1.1168656937355863,VB,0,1,0,1,0,0,0,0,0
7,2,3,38678,impossible,1,0.9557211933813202,JJ,0,0,0,0,0,1,0,0,-1
7,2,3,38683,good,1,0.2586755381202227,JJ,0,1,0,0,1,0,1,1,1
7,2,3,38683,real,1,0.394955943029831,JJ,0,0,0,0,0,0,0,1,1
7,2,3,38684,promise,1,0.7558531548041655,VBP,0,0,0,0,1,0,0,1,1
7,2,4,38686,hate,1,0.45482454954298546,VBP,1,0,1,1,0,1,0,0,-1
7,2,4,38686,smash,1,0.730025533253295,VB,1,0,0,1,0,0,0,0,-1
7,2,4,38686,wan,1,0.4006893310063133,VBP,0,0,0,1,0,1,0,0,-1
7,2,5,38687,bad,1,0.25757261019070415,JJ,1,0,1,1,0,1,0,0,-1
7,2,5,38687,committed,1,0.4159700072329311,VBN,0,0,0,0,0,0,0,1,1
7,2,5,38687,hell,1,0.2960373418258744,NN,1,0,1,1,0,1,0,0,-1
7,2,5,38687,mistake,1,0.3331390264201261,NN,0,0,0,0,0,1,0,0,-1
7,2,5,38687,punishment,2,0.8654177266844996,NN,1,0,1,1,0,0,0,0,-1
7,2,5,38687,worse,1,0.3470044899915518,JJR,0,0,0,1,0,1,0,0,-1
7,2,6,38688,good,1,0.08936064044153148,JJ,0,1,0,0,1,0,1,1,1
7,2,6,38688,professional,1,0.19114423867626404,JJ,0,0,0,0,0,0,0,1,1
7,2,7,38691,failure,1,0.36286472804875003,NN,0,0,1,1,0,1,0,0,-1
7,2,7,38691,leave,1,0.20993339379245138,VB,0,0,0,0,0,1,1,0,-1
7,2,8,38692,cancel,1,0.5990567939201259,VB,0,0,0,0,0,1,0,0,-1
7,2,9,38700,daughter,1,0.27882208660132957,NN,0,0,0,0,1,0,0,0,1
7,2,9,38700,peaceful,1,0.3968200730858736,JJ,0,1,0,0,1,0,1,1,1
7,2,10,38701,glad,1,0.5256163442041613,JJ,0,1,0,0,1,0,0,0,1
7,2,11,38702,important,1,0.23651508841555788,JJ,0,0,0,0,0,0,0,1,1
7,2,11,38702,lower,1,0.3146429753338581,JJR,0,0,0,0,0,1,0,0,-1
7,2,11,38706,good,1,0.7021193177548902,JJ,0,1,0,0,1,0,1,1,1
7,2,11,38707,good,2,1.228708806071058,JJ,0,1,0,0,1,0,1,1,1
7,2,12,38708,money,1,0.24305399971539854,NN,1,1,0,0,1,0,1,1,1
7,2,12,38708,salary,1,0.3457228190548438,NN,0,1,0,0,1,0,0,1,1
7,2,12,38708,unfair,1,0.3839225822216078,JJ,1,0,1,0,0,1,0,0,-1
7,2,13,38711,cancel,1,0.4901373768437394,VB,0,0,0,0,0,1,0,0,-1
7,2,13,38711,word,1,0.4001998155161288,NN,0,0,0,0,0,0,0,1,1
7,2,13,38718,deserve,1,0.14551448792286328,VBP,1,1,0,0,0,0,0,1,1
7,2,13,38718,fall,1,0.1313025056568542,VB,0,0,0,0,0,1,0,0,-1
7,2,13,38718,fancy,2,0.29907640606645836,JJ,0,1,0,0,1,0,0,0,1
7,2,13,38718,store,1,0.12960403007773838,NN,0,1,0,0,0,0,0,0,1
7,2,13,38720,good,1,0.08473853834972814,JJ,0,1,0,0,1,0,1,1,1
7,2,13,38720,kind,1,0.12239647693641392,NN,0,0,0,0,1,0,0,1,1
7,2,13,38720,precious,1,0.2062688713138636,JJ,0,1,0,0,1,0,1,0,1
7,2,13,38720,store,1,0.1631223137185328,NN,0,1,0,0,0,0,0,0,1
7,2,13,38721,pretty,1,0.37200162900735373,RB,0,1,0,0,1,0,0,1,1
7,2,13,38724,good,1,0.37806424802186406,JJ,0,1,0,0,1,0,1,1,1
7,2,13,38724,wait,3,1.5829056637821581,NN,0,1,0,0,0,0,0,0,-1
7,2,15,38727,lesson,1,0.4078705235809271,NN,0,1,0,0,0,0,0,1,1
7,2,15,38727,store,1,0.3504108961361075,NN,0,1,0,0,0,0,0,0,1
7,2,15,38727,teach,1,0.3906872976638979,VB,0,0,0,0,1,0,1,1,1
7,2,17,38732,favorite,1,1.3330466172435107,JJ,0,0,0,0,1,0,0,1,1
7,2,17,38736,count,1,0.7610157852548224,VB,0,0,0,0,0,0,0,1,1
7,2,17,38739,angry,1,0.7534683597803745,JJ,1,0,1,0,0,0,0,0,-1
7,2,20,38743,beautiful,1,0.6428657437306572,JJ,0,0,0,0,1,0,0,0,1
7,2,20,38744,pretty,1,3.720016290073537,RB,0,1,0,0,1,0,0,1,1
7,2,20,38745,antagonist,1,0.4809237918731093,NN,1,0,0,0,0,0,0,0,-1
7,2,20,38745,revenge,1,0.39001470096401836,NN,1,1,0,1,0,0,1,0,-1
7,2,20,38745,sex,1,0.2655139598495284,NN,0,1,0,0,1,0,0,1,1
7,2,20,38747,denied,1,0.3852912536614613,VBN,0,0,0,0,0,1,0,0,-1
7,2,20,38747,fancy,1,0.3032302450396036,JJ,0,1,0,0,1,0,0,0,1
7,2,20,38747,sex,1,0.24338779652873435,NN,0,1,0,0,1,0,0,1,1
7,2,20,38747,store,1,0.26280817210208063,NN,0,1,0,0,0,0,0,0,1
7,2,20,38747,wealth,1,0.3968200730858736,NN,0,0,0,0,1,0,0,1,1
7,2,20,38748,store,1,0.15768490326124837,NN,0,1,0,0,0,0,0,0,1
7,2,20,38749,mistake,1,2.415257941545914,NN,0,0,0,0,0,1,0,0,-1
7,2,21,38757,interested,2,1.6950075689452522,JJ,0,0,1,0,0,1,0,0,1
7,2,22,38758,wait,1,0.244973495585334,NN,0,1,0,0,0,0,0,0,-1
7,2,23,38761,alien,1,0.2065345157196195,JJ,0,0,1,1,0,0,0,0,-1
7,2,23,38761,lower,2,0.3059028926856953,JJR,0,0,0,0,0,1,0,0,-1
7,2,23,38761,weird,2,0.2259937642107435,JJ,0,0,1,0,0,0,0,0,-1
7,2,24,38763,lost,1,0.26778976152348954,VBD,0,0,0,0,0,1,0,0,-1
7,2,24,38765,salary,1,0.4097455633242593,NN,0,1,0,0,1,0,0,1,1
7,2,25,38773,gentleman,1,0.37051992098830455,NN,0,0,0,0,0,0,0,1,1
7,2,25,38774,cash,1,0.5076681793420789,NN,1,1,0,1,1,0,0,1,1
7,2,25,38774,gentleman,1,0.5293141728404351,NN,0,0,0,0,0,0,0,1,1
7,2,25,38774,shopping,1,0.5465794147158974,NN,0,1,0,0,1,0,1,1,1
7,2,25,38778,agreed,1,10.91628882142573,VBD,0,0,0,0,0,0,0,1,1
7,2,25,38781,wait,1,0.979893982341336,NN,0,1,0,0,0,0,0,0,-1
7,2,25,38784,kind,1,1.014142237473144,NN,0,0,0,0,1,0,0,1,1
7,2,25,38787,good,2,0.7561284960437281,JJ,0,1,0,0,1,0,1,1,1
7,2,25,38788,good,1,0.37806424802186406,JJ,0,1,0,0,1,0,1,1,1
7,2,25,38788,wait,1,0.5276352212607194,NN,0,1,0,0,0,0,0,0,-1
7,2,26,38796,wait,1,0.20174287871733387,NN,0,1,0,0,0,0,0,0,-1
7,2,26,38798,weird,1,0.2624443713415086,JJ,0,0,1,0,0,0,0,0,-1
7,2,27,38806,lost,1,1.262437447182165,VBD,0,0,0,0,0,1,0,0,-1
7,2,27,38807,boy,1,0.45000602061146006,NN,0,0,1,0,0,0,0,0,-1
7,2,28,38809,case,1,0.17855941252946733,NN,0,0,0,1,0,1,0,0,-1
7,2,28,38809,daughter,1,0.20075190235295728,NN,0,0,0,0,1,0,0,0,1
7,2,28,38809,fun,1,0.14601259046963316,NN,0,1,0,0,1,0,0,0,1
7,2,28,38809,pointless,1,0.2574097026362521,JJ,0,0,0,0,0,1,0,0,-1
7,2,29,38810,fanfare,1,4.761840877030483,NN,0,1,0,0,1,0,1,0,1
7,2,29,38811,present,1,0.7575474860603194,JJ,0,1,0,0,1,0,1,1,1
7,2,29,38813,luck,1,3.0755429806792933,NN,0,1,0,0,1,0,1,0,1
7,2,29,38815,trash,1,0.559081979914159,NN,0,0,1,0,0,1,0,0,-1
7,2,30,38816,fun,1,0.15533254305280123,NN,0,1,0,0,1,0,0,0,1
7,2,30,38816,important,1,0.1761282573307346,JJ,0,0,0,0,0,0,0,1,1
7,2,30,38816,real,1,0.1596630407992934,JJ,0,0,0,0,0,0,0,1,1
7,2,30,38816,recommend,1,0.2640649683654321,VB,0,0,0,0,0,0,0,1,1
7,2,30,38816,wasteful,1,0.31639330067686394,JJ,1,0,1,0,0,1,0,0,-1
7,2,31,38822,mother,1,0.9530635128927982,NN,0,1,0,0,1,1,0,1,0
7,2,31,38826,bad,1,0.11148665217209584,JJ,1,0,1,1,0,1,0,0,-1
7,2,31,38826,good,1,0.07335574961618256,JJ,0,1,0,0,1,0,1,1,1
7,2,31,38826,weird,1,0.12142948524756368,JJ,0,0,1,0,0,0,0,0,-1
7,2,33,38830,wear,1,0.8003082159264753,VB,0,0,0,0,0,0,0,1,-1
7,2,34,38834,afraid,1,0.724699008787507,JJ,0,0,0,1,0,0,0,0,-1
7,2,34,38838,silly,1,1.1700560130370294,RB,0,0,0,0,1,0,0,0,-1
7,2,34,38840,ridiculous,1,0.49698738971248596,JJ,1,0,1,0,0,0,0,0,-1
7,2,34,38841,important,1,0.6367713918880404,JJ,0,0,0,0,0,0,0,1,1
7,2,34,38842,bitch,1,0.436417179028168,NN,1,0,1,1,0,1,0,0,-1
7,2,34,38842,gun,1,0.4281790138601805,NN,1,0,0,1,0,0,0,0,-1
7,2,34,38844,bitch,1,0.4562543235294484,NN,1,0,1,1,0,1,0,0,-1
7,2,34,38844,god,1,0.28109020930133577,NNP,0,1,0,1,1,0,0,1,1
7,2,34,38844,helpful,1,0.5077293369850688,JJ,0,0,0,0,1,0,0,1,1
7,2,34,38846,cry,1,0.19632361052323594,VB,0,0,0,0,0,1,0,0,-1
7,2,34,38846,good,1,0.09636931812322024,JJ,0,1,0,0,1,0,1,1,1
7,2,34,38846,lose,1,0.18518079170804916,VB,1,0,1,1,0,1,1,0,-1
7,2,34,38846,marriage,1,0.21314676729044324,NN,0,1,0,0,1,0,0,1,1
7,2,34,38850,doctor,1,0.3647450858808945,NN,0,0,0,0,0,0,0,1,1
7,2,34,38850,good,1,0.18203093423274933,JJ,0,1,0,0,1,0,1,1,1
7,2,36,38852,good,1,0.09829670448568464,JJ,0,1,0,0,1,0,1,1,1
7,2,36,38852,helpful,1,0.22340090827343026,JJ,0,0,0,0,1,0,0,1,1
7,2,37,38857,homicidal,1,1.1336060808437576,JJ,1,0,0,1,0,0,0,0,-1
7,2,37,38857,risk,1,0.8478917951294718,NN,0,1,0,1,0,0,0,0,-1
7,2,38,38863,perfect,1,0.37448249083130236,JJ,0,1,0,0,1,0,0,1,1
7,2,38,38863,problem,1,0.3602401143952804,NN,0,0,0,1,0,1,0,0,-1
7,2,39,38866,problem,1,0.2761840877030483,NN,0,0,0,1,0,1,0,0,-1
7,2,39,38867,weird,1,1.1622536445123952,JJ,0,0,1,0,0,0,0,0,-1
7,2,39,38869,friend,1,0.19879054736345028,NN,0,0,0,0,1,0,0,1,1
7,2,39,38875,definitive,1,0.8816936184340336,JJ,0,0,0,0,0,0,0,1,1
7,2,39,38875,lying,1,0.571417923949525,VBG,1,0,1,0,0,0,0,0,-1
7,2,39,38875,statement,1,0.6415865020514024,NN,0,0,0,0,0,0,0,1,1
7,2,40,38882,lesson,1,0.5506252068342516,NN,0,1,0,0,0,0,0,1,1
7,2,40,38882,opponent,1,0.7142761315545725,NN,1,1,1,1,0,0,0,0,-1
7,2,41,38883,wizard,1,1.0219632793147269,NN,0,1,0,0,0,0,1,0,1
7,2,41,38884,wizard,1,1.6606903288864312,NN,0,1,0,0,0,0,1,0,1
7,2,41,38885,wait,1,0.1905349410108153,NN,0,1,0,0,0,0,0,0,-1
7,2,41,38886,revenge,1,1.6088106414765757,NN,1,1,0,1,0,0,1,0,-1
7,2,41,38889,sir,1,3.0167687231324725,NN,0,0,0,0,0,0,0,1,1
7,2,41,38891,refused,1,1.1904602192576208,VBD,0,0,0,0,0,1,0,0,-1
7,2,41,38891,wait,1,0.571604823032446,NN,0,1,0,0,0,0,0,0,-1
7,2,41,38897,threatening,1,1.2548557036925245,VBG,1,0,1,1,0,0,0,0,-1
7,2,41,38900,good,1,2.457417612142116,JJ,0,1,0,0,1,0,1,1,1
7,2,41,38906,good,2,0.2586755381202227,JJ,0,1,0,0,1,0,1,1,1
7,2,41,38906,sir,2,0.47633190365249567,NN,0,0,0,0,0,0,0,1,1
7,2,41,38906,treat,1,0.27397509245198176,NN,1,1,1,1,1,1,1,1,0
7,2,41,38908,mistake,1,1.6101719610306093,NN,0,0,0,0,0,1,0,0,-1
7,2,41,38911,good,1,1.228708806071058,JJ,0,1,0,0,1,0,1,1,1
7,2,41,38911,pretty,1,1.8600081450367685,RB,0,1,0,0,1,0,0,1,1
7,2,41,38913,store,1,0.9461094195674904,NN,0,1,0,0,0,0,0,0,1
7,2,41,38913,wizard,1,1.328552263109145,NN,0,1,0,0,0,0,1,0,1
7,2,42,38919,mistake,1,0.6900736975845468,NN,0,0,0,0,0,1,0,0,-1
7,2,42,38920,mistake,1,1.0734479740204061,NN,0,0,0,0,0,1,0,0,-1
7,2,42,38921,bang,1,0.13514601881824442,VB,1,0,1,1,0,1,1,0,-1
7,2,42,38921,good,1,0.0571492467940027,JJ,0,1,0,0,1,0,1,1,1
7,2,42,38921,mess,1,0.12265763996424701,NN,0,0,1,0,0,0,0,0,-1
7,2,42,38921,mistake,2,0.22467515735310828,NN,0,0,0,0,0,1,0,0,-1
7,2,42,38921,nervous,1,0.1182563420194362,JJ,0,1,0,1,0,0,0,0,-1
7,3,1,38929,hell,1,1.7170165825900714,NN,1,0,1,1,0,1,0,0,-1
7,3,2,38930,demon,1,0.40190500356250286,NNP,1,0,1,1,0,1,0,0,-1
7,3,2,38930,playhouse,1,0.4289320305895299,NNP,0,0,0,0,1,0,0,0,1
7,3,4,38935,excited,1,0.6419887201750546,JJ,0,1,0,0,1,0,1,1,1
7,3,4,38936,awful,1,0.9270963445310101,JJ,1,0,1,1,0,1,0,0,-1
7,3,5,38937,fall,1,0.19561393699898685,VB,0,0,0,0,0,1,0,0,-1
7,3,5,38937,love,1,0.1298508263594675,VBP,0,0,0,0,1,0,0,0,1
7,3,5,38937,powerful,1,0.2483682737483982,JJ,1,1,1,1,1,0,0,1,1
7,3,6,38941,kind,1,0.19186474763005426,NN,0,0,0,0,1,0,0,1,1
7,3,6,38941,rumor,1,0.32334039287038074,NN,0,0,0,0,0,1,0,0,-1
7,3,6,38941,terrible,1,0.2409807789574522,JJ,1,0,1,1,0,1,0,0,-1
7,3,6,38941,woefully,1,0.4289320305895299,RB,0,0,1,0,0,1,0,0,-1
7,3,7,38947,pride,1,0.5703889562238748,NN,0,0,0,0,1,0,0,0,1
7,3,8,38949,fell,1,0.6548854818146154,VBD,0,0,0,0,0,1,0,0,-1
7,3,9,38954,ringer,1,0.5668030404218788,NN,1,0,0,0,0,0,0,0,-1
7,3,9,38956,bad,1,0.25757261019070415,JJ,1,0,1,1,0,1,0,0,-1
7,3,9,38957,friend,2,0.39758109472690056,NN,0,0,0,0,1,0,0,1,1
7,3,10,38961,waste,1,0.6086425397503289,NN,0,0,1,0,0,0,0,0,-1
7,3,11,38962,baby,1,0.3747722850232841,NN,0,0,0,0,1,0,0,0,1
7,3,12,38963,punch,1,2.0396119579682224,NN,1,0,0,1,0,1,1,0,-1
7,3,12,38964,punch,2,1.13311775442679,NN,1,0,0,1,0,1,1,0,-1
7,3,12,38966,gray,1,0.7226778018289088,JJ,0,0,1,0,0,1,0,0,0
7,3,13,38969,agreement,1,0.24822323141492253,NN,0,0,0,0,0,0,0,1,1
7,3,13,38969,develop,1,0.29029178243900006,VB,0,1,0,0,0,0,0,0,1
7,3,13,38969,smile,1,0.22856716957981,NN,0,0,0,0,1,0,1,1,1
7,3,14,38971,fault,1,2.0126260419510005,NN,0,0,0,0,0,1,0,0,-1
7,3,14,38972,brother,1,0.3206370256209587,NN,0,0,0,0,0,0,0,1,1
7,3,16,38991,agreed,1,0.7797349158161235,VBD,0,0,0,0,0,0,0,1,1
7,3,18,38994,opportunity,1,0.9557211933813202,NN,0,1,0,0,0,0,0,0,1
7,3,19,38995,discourage,1,0.6900210926875046,VB,0,0,0,1,0,1,0,0,-1
7,3,19,38995,ridiculous,1,0.4321629475760747,JJ,1,0,1,0,0,0,0,0,-1
7,3,19,38998,director,1,0.45359143322751044,NN,0,0,0,0,0,0,0,1,1
7,3,19,39000,musical,1,0.5850220514460276,JJ,1,1,0,0,1,1,1,1,1
7,3,19,39001,god,1,0.8834263720899124,NNP,0,1,0,1,1,0,0,1,1
7,3,21,39006,bad,1,0.6224671412942018,JJ,1,0,1,1,0,1,0,0,-1
7,3,21,39006,explain,1,0.8385941841462501,VB,0,0,0,0,0,0,0,1,1
7,3,21,39008,terrible,1,0.5244875777309254,JJ,1,0,1,1,0,1,0,0,-1
7,3,23,39010,director,1,1.8143657329100418,NN,0,0,0,0,0,0,0,1,1
7,3,23,39012,promise,1,0.8932810011321956,VBP,0,0,0,0,1,0,0,1,1
7,3,23,39014,production,1,1.0219632793147269,NN,0,1,0,0,0,0,0,0,1
7,3,23,39018,good,1,4.914835224284232,JJ,0,1,0,0,1,0,1,1,1
7,3,23,39019,good,1,4.914835224284232,JJ,0,1,0,0,1,0,1,1,1
7,3,23,39020,enjoy,1,2.4404901687586094,VB,0,1,0,0,1,0,0,1,1
7,3,23,39021,enjoy,1,1.9523921350068876,VB,0,1,0,0,1,0,0,1,1
7,3,24,39026,dirty,1,0.644917325659064,NN,0,0,1,0,0,0,0,0,-1
7,3,25,39028,fun,1,0.06186974172442083,NN,0,1,0,0,1,0,0,0,1
7,3,25,39028,good,1,0.04165114596851044,JJ,0,1,0,0,1,0,1,1,1
7,3,25,39028,kind,1,0.060160980189084806,NN,0,0,0,0,1,0,0,1,1
7,3,25,39028,sing,1,0.08742284983165227,VBG,0,1,0,0,1,1,0,1,1
7,3,27,39033,love,1,0.18179115690325454,VBP,0,0,0,0,1,0,0,0,1
7,3,28,39034,production,1,0.531420905243658,NN,0,1,0,0,0,0,0,0,1
7,3,28,39034,real,1,0.3001665167026716,JJ,0,0,0,0,0,0,0,1,1
7,3,28,39034,terror,1,0.5948194052725042,NN,0,0,0,1,0,0,0,0,-1
7,3,29,39035,found,1,1.2517086678620624,VBD,0,0,0,0,1,0,0,1,1
